"annotation_id","annotator","created_at","environment","id","lead_time","other","price","quality","sentence","service","updated_at" 
1902,"1","2025-06-23T08:48:36.137192Z","",233,4.239,"","","","still no questions asked on why we re leaving ","","2025-06-23T08:48:36.137192Z"
1903,"1","2025-06-23T08:48:46.819673Z","",233,10.395,"","","","i guess one can plan a visit if they have a lot of time in their hands and or are not hungry ","","2025-06-23T08:48:46.819673Z"
1904,"1","2025-06-23T08:48:53.226073Z","",233,6.095,"","","","had heard good things but this experience changes my mind completely ","","2025-06-23T08:48:53.226073Z"
1905,"1","2025-06-23T08:48:55.735590Z","",233,7.168,"","","","won t recommend it for the service","Negative","2025-06-23T08:49:03.919313Z"
1906,"1","2025-06-23T08:49:11.085666Z","",234,7.856,"","","Negative","please never ever think of ordering noodles here ","","2025-06-23T08:49:19.251599Z"
1907,"1","2025-06-23T08:49:13.511852Z","",234,2.114,"","","Negative","it was too oily and only noodles with paneer ","","2025-06-23T08:49:13.511852Z"
1908,"1","2025-06-23T08:49:25.018533Z","",234,3.873,"","","Negative","who puts paneer in chinese hakka noodles  ","","2025-06-23T08:49:25.018533Z"
1909,"1","2025-06-23T08:49:26.301517Z","",234,0.974,"","","","  ","","2025-06-23T08:49:26.301517Z"
1910,"1","2025-06-23T08:49:31.701019Z","",234,5.102,"","","","and then adding to the taste  the delivery was very delayed  this is zomato  fault  agreed  ","Negative","2025-06-23T08:49:31.701019Z"
1911,"1","2025-06-23T08:49:36.126460Z","",234,4.116,"","","Positive","indian food is good which they are good at ","","2025-06-23T08:49:36.126460Z"
1912,"1","2025-06-23T08:49:50.266497Z","",235,13.843,"","","Negative","no maple syrup with pancakes and waffles ","","2025-06-23T08:49:50.266497Z"
1913,"1","2025-06-23T09:01:22.551345Z","",235,626.762,"","","Negative","if no maple syrup is to be included in your combo please specify it but serving pancakes and waffles without syrup or anything else is simply not acceptable ","","2025-06-23T09:01:22.551345Z"
1914,"1","2025-06-23T09:01:25.331384Z","",235,2.466,"","","","this is the second time this has happened ","","2025-06-23T09:01:25.331384Z"
1915,"1","2025-06-23T09:01:28.214873Z","",236,2.586,"Negative","","","i suggest pls pls don t visit this place  ","","2025-06-23T09:01:28.214873Z"
1916,"1","2025-06-23T09:01:30.369171Z","",236,1.832,"","","Negative","such a worst food i never experienced ","","2025-06-23T09:01:30.369171Z"
1917,"1","2025-06-23T09:01:35.095859Z","",236,4.395,"","","Negative","the worst experience is i found a bug in a blue berry cheese cake and also so many flies  ","","2025-06-23T09:01:35.095859Z"
1918,"1","2025-06-23T09:01:39.229179Z","",236,3.827,"","","","i would rate   if i had a chance  ","","2025-06-23T09:01:39.229179Z"
1919,"1","2025-06-23T09:01:46.277155Z","",236,6.686,"","","","no smiling service would again and again suggest don t visit this place ","Negative","2025-06-23T09:01:46.277155Z"
1920,"1","2025-06-23T09:03:07.661170Z","",237,81.078,"","","Negative","hyderabad s most worst and ugliest biryani i had yesterday from the restaurant eat fit and this worst restaurant people not allowing zomato people quick to the destination delivery points  it has been  hr late i have received from the biryani from eat fit  just disguised about the biryani of the eatfit alaasss   this is a horrible biryani i had ate in hyderabad","Negative","2025-06-23T09:03:07.661170Z"
1921,"1","2025-06-23T09:03:12.750771Z","",238,6.868,"","","Positive","ulavacharu is well known for its taste ","","2025-06-23T09:03:18.298135Z"
1922,"1","2025-06-23T09:03:32.855310Z","",238,11.724,"","","","but the service i received today was the worst and this is not the first time even after complaining to the manager about it he did not even apologize for it and moreover he delivered me mutton instead of chicken and when asked about it he was like this is chicken and he tried blaming me instead  ","Negative","2025-06-23T09:03:32.855310Z"
1923,"1","2025-06-23T09:03:35.526601Z","",238,2.358,"","","","the way they behaved was worst  ","Negative","2025-06-23T09:03:35.526601Z"
1924,"1","2025-06-23T09:03:38.306321Z","",238,2.472,"","","","manager named veera babu was very rude too ","Negative","2025-06-23T09:03:38.306321Z"
1925,"1","2025-06-23T09:03:41.778068Z","",238,3.17,"","","","he was not even responding whatever we ask he said i am the sole owner and no one is above me ","Negative","2025-06-23T09:03:41.778068Z"
1926,"1","2025-06-23T09:03:45.074169Z","",238,2.988,"","","","even after we paid the bill they behaved rude ","Negative","2025-06-23T09:03:45.074169Z"
1927,"1","2025-06-23T09:03:47.675071Z","",238,2.28,"Negative","","","i do not recommend going here  ","","2025-06-23T09:03:47.675071Z"
1928,"1","2025-06-23T09:04:24.909727Z","",239,36.926,"","","Negative","tasteless   worst food ever i ate  had one bite and had to throw rest   also not hygeine at all ","","2025-06-23T09:04:24.909727Z"
1929,"1","2025-06-23T09:04:30.236763Z","",239,5.024,"","","","when it comes to packing even road side vendor do better than these people ","Negative","2025-06-23T09:04:30.236763Z"
1930,"1","2025-06-23T09:04:36.075225Z","",240,5.514,"","Negative","Negative","very high priced low quality food","","2025-06-23T09:04:36.075225Z"
1931,"1","2025-06-23T09:04:43.451626Z","",241,7.047,"","","Negative","i ordered from eat fit and sorry to say the food was at all not good ","","2025-06-23T09:04:43.451626Z"
1932,"1","2025-06-23T09:04:46.744235Z","",241,2.981,"","","Negative","both taste and quantity were below my expectations ","","2025-06-23T09:04:46.744235Z"
1933,"1","2025-06-23T09:04:53.192104Z","",241,6.128,"","","","the food i ordered was masala egg curry with vegetable pulao with order id              zomato delivery guy when delivered i realized that curry was spilling from the box ","Negative","2025-06-23T09:04:53.192104Z"
1934,"1","2025-06-23T09:04:57.238175Z","",241,7.104,"","","","when enquired he said this is packaging problem ","Negative","2025-06-23T09:05:10.867234Z"
1935,"1","2025-06-23T09:05:03.843260Z","",241,6.296,"","","","after zomato incident all the restaurant have changed their packing but eat fit seems to be not bothered ","Negative","2025-06-23T09:05:03.843260Z"
1936,"1","2025-06-23T09:05:16.886764Z","",241,4.164,"","","","after opening the box the food was just half a bowl ","","2025-06-23T09:05:16.886764Z"
1937,"1","2025-06-23T09:05:21.393139Z","",241,4.202,"","","Negative","rice taste seems to be of very low quality ","","2025-06-23T09:05:21.393139Z"
1938,"1","2025-06-23T09:05:24.086381Z","",241,2.388,"","","","bad service from eat it and from zomato ","Negative","2025-06-23T09:05:24.086381Z"
1939,"1","2025-06-23T09:05:26.415258Z","",241,2.016,"","","","my first and last order from eat fit ","","2025-06-23T09:05:26.415258Z"
1940,"1","2025-06-23T09:05:29.206234Z","",241,2.47,"","","","already uninstalled zomato  ","","2025-06-23T09:05:29.206234Z"
1941,"1","2025-06-23T09:05:32.969697Z","",241,3.47,"Negative","","","overall very unpleasant experience ","","2025-06-23T09:05:32.969697Z"
1942,"1","2025-06-23T09:05:37.214012Z","",242,3.937,"","","Negative","very bad    i didn t expect this quality and taste   ","","2025-06-23T09:05:37.214012Z"
1943,"1","2025-06-23T09:05:45.070483Z","",243,7.551,"","","Negative","naans are totally burned unable to eat ","","2025-06-23T09:05:45.070483Z"
1944,"1","2025-06-23T09:05:49.253298Z","",244,3.868,"","","Negative","food quality is very poor today i ordered veg momo this quality of food is very worst i can t able eat dont buy from here ","","2025-06-23T09:05:49.253298Z"
1945,"1","2025-06-23T09:05:52.415202Z","",244,2.855,"","","","such a shameful service ","Negative","2025-06-23T09:05:52.415202Z"
1946,"1","2025-06-23T09:05:54.686904Z","",245,1.972,"","","","lol ","","2025-06-23T09:05:54.686904Z"
1947,"1","2025-06-23T09:06:58.982354Z","",245,63.98,"","","Negative","i paid     bucks for what tasted like ready made pasta without any salt in it  along with a tiny  flaky piece of bread  that had neither butter nor garlic  wrapped in aluminium foil ","","2025-06-23T09:06:58.982354Z"
1948,"1","2025-06-23T09:07:17.416348Z","",245,17.175,"","","","i ve seen more effort from places that charge     bucks for a dish ","","2025-06-23T09:07:17.416348Z"
1949,"1","2025-06-23T09:07:20.784771Z","",245,3.032,"Negative","","","it was bad ","","2025-06-23T09:07:20.784771Z"
1950,"1","2025-06-23T09:07:25.541308Z","",245,4.438,"","","Negative","i counted three pieces of capsicum  total ","","2025-06-23T09:07:25.541308Z"
1951,"1","2025-06-23T09:07:35.664320Z","",245,9.801,"","","Negative","most half assed pasta i ve had in years ","","2025-06-23T09:07:35.664320Z"
1952,"1","2025-06-23T09:07:39.492560Z","",245,3.502,"Negative","","","super disappointed ","","2025-06-23T09:07:39.492560Z"
1953,"1","2025-06-23T09:07:47.996007Z","",246,8.185,"","","Positive","food was alright a good       but  there was almost zero attention given to us in terms of service   and we had to wait a good    minutes even before we were given the menu ","Negative","2025-06-23T09:07:47.996007Z"
1954,"1","2025-06-23T09:09:55.677412Z","",246,127.347,"","","","and  this was at a time  when the only table occupied inside the restaurant was us ","","2025-06-23T09:09:55.677412Z"
1955,"1","2025-06-23T09:10:10.105411Z","",246,14.123,"","","","outside  there were probably   tables occupied ","","2025-06-23T09:10:10.105411Z"
1956,"1","2025-06-23T09:10:13.387233Z","",246,2.977,"","","","surprising that they couldn t manage   tables ","Negative","2025-06-23T09:10:13.388538Z"
1957,"1","2025-06-23T09:10:20.936673Z","",246,7.233,"","","","maybe this is a harsh review and there was an event happening at the hotel and they were understaffed   but  for a hotel chain like hyatt  not acceptable ","Negative","2025-06-23T09:10:20.936673Z"
1958,"1","2025-06-23T09:10:23.229651Z","",247,1.976,"Negative","","","not a nice experience ","","2025-06-23T09:10:23.229651Z"
1959,"1","2025-06-23T09:10:42.530163Z","",247,18.988,"","","Negative","the burger had a grill impression but was not cooked and was raw   ","","2025-06-23T09:10:42.530163Z"
1960,"1","2025-06-23T09:10:46.640964Z","",247,3.781,"","","Negative","the fried veggies was not having taste ","","2025-06-23T09:10:46.640964Z"
1961,"1","2025-06-23T09:11:21.567396Z","",247,6.811,"","","Negative","the dip was also not interesting","","2025-06-23T09:11:21.567396Z"
1962,"1","2025-06-23T09:11:39.011800Z","",248,17.115,"","","Negative","ordered gadwal kodi pulav  it had no salt ","","2025-06-23T09:11:39.011800Z"
1963,"1","2025-06-23T09:11:54.996454Z","",248,15.66,"","","Negative","no resolution on it even after complaining that it had no salt ","Negative","2025-06-23T09:11:54.996454Z"
1964,"1","2025-06-23T09:12:35.177898Z","",248,39.854,"","","","the quantities served are very less  so everyone who think one pulav will serve two  to need to order one for each ","Negative","2025-06-23T09:12:35.177898Z"
1965,"1","2025-06-23T09:13:01.507418Z","",249,26.005,"","","","been exploring about restaurants in gachibowli and found this place ","","2025-06-23T09:13:01.507418Z"
1966,"1","2025-06-23T09:13:09.163847Z","",249,7.348,"","","Positive","been to this restaurant ordered chicken drumsticks and spl chicken biryani which tasted really good  finally ended with a good dinner ","","2025-06-23T09:13:09.163847Z"
1967,"1","2025-06-23T09:13:18.609972Z","",249,9.122,"","","Negative","as the taste was good ordered a non veg combo next day and surprised to see a cockroach in the meal ","","2025-06-23T09:13:18.609972Z"
1968,"1","2025-06-23T09:13:24.645726Z","",249,5.705,"","","","it was really a bad experience to see a cockroach where the restaurant has taken away all the positive views that i had towards it ","","2025-06-23T09:13:24.645726Z"
1969,"1","2025-06-23T09:13:29.070084Z","",249,4.125,"","","","please don t play with health of customers  it takes time for anybody to order food again if we come across these situations ","","2025-06-23T09:13:29.070084Z"
1970,"1","2025-06-23T09:13:35.332182Z","",249,5.957,"","","Negative","please note that restaurants shouldn t be the place to hospitalise customers by making them unhealthy ","","2025-06-23T09:13:35.332182Z"
1971,"1","2025-06-23T09:13:39.439256Z","",249,3.786,"","","","apologies will not do anything  maintain healthy and hygiene environment ","","2025-06-23T09:13:39.439256Z"
1972,"1","2025-06-23T09:13:46.807791Z","",249,7.058,"","","","thank you olive  you lost a customer and i will not visit this place anymore ","","2025-06-23T09:13:46.807791Z"
1973,"1","2025-06-23T09:14:27.144294Z","",250,39.916,"","","","i am wondering if i had ordered thick shake or an ice cream   thick shake will have better consistency than this   most of my previous orders were in the same condition  yet i gave them   or   star considering the reputation of the brand    not any more ","","2025-06-23T09:14:27.144294Z"
1974,"1","2025-06-23T09:14:31.219574Z","",250,3.523,"Negative","","","spending      on something like this is utter waste  ","","2025-06-23T09:14:31.219574Z"
1975,"1","2025-06-23T09:14:40.140096Z","",250,8.558,"","","","if you guys couldn t provide ice cream in proper way then please stop giving home delivery   despite of the fact that there is hell lot of dry ice in the package the ice cream came was in that manner ","Negative","2025-06-23T09:14:40.140096Z"
1976,"1","2025-06-23T09:14:44.069758Z","",250,3.599,"","","","i wonder if i can actually call this as an ice cream ","","2025-06-23T09:14:44.069758Z"
1977,"1","2025-06-23T09:14:56.282707Z","",250,11.843,"","","","some times u guys forget to keep dry ice and sometimes the ice cream gets completely melted       not satisfied with your ice cream ","","2025-06-23T09:14:56.282707Z"
1978,"1","2025-06-23T09:14:57.610760Z","",250,1.015,"","",""," ","","2025-06-23T09:14:57.610760Z"
1979,"1","2025-06-23T09:15:03.533204Z","",250,5.617,"Negative","","","not worth spending a single rupee on this one ","","2025-06-23T09:15:03.533204Z"
1980,"1","2025-06-23T09:15:05.769922Z","",250,1.924,"","","","i was trying to take a pic and then this happened ","","2025-06-23T09:15:05.769922Z"
1981,"1","2025-06-23T09:15:09.711093Z","",250,3.637,"","","","i didn t keep pressure while holding ","","2025-06-23T09:15:09.711093Z"
1982,"1","2025-06-23T09:15:20.734237Z","",250,10.644,"","","","you can understand how liquid the consistency is just by looking at the picture ","","2025-06-23T09:15:20.734237Z"
1983,"1","2025-06-23T09:15:30.245272Z","",250,9.2,"","","","i didn t had a single spoon of ice cream from it and not a single drop of it fell out ","","2025-06-23T09:15:30.245272Z"
1984,"1","2025-06-23T09:15:34.063855Z","",250,3.509,"","","Negative","both quantity n quality was not good ","","2025-06-23T09:15:34.063855Z"
1985,"1","2025-06-23T09:15:56.585320Z","",250,22.122,"","","","i understand that ice cream melts but not at this rate ","","2025-06-23T09:15:56.585320Z"
1986,"1","2025-06-23T09:16:07.945854Z","",250,13.035,"","","","i place was less than a km away and delivery guy can reach in just   minutes ","","2025-06-23T09:16:13.925542Z"
